Japan, Exposure to risk (period 1x1)     Last modified:2026-02-20, ver.005_002 JMD(IPSS)

   Year      Age       Female          Male         Total
    1970       43       715737.96    709974.03   1425711.98
    1970       44       713519.64    686695.32   1400214.96
    1970       45       676727.93    625187.15   1301915.08
    1970       46       650021.36    561755.09   1211776.45
    1970       47       629917.33    502317.06   1132234.39
    1970       48       612591.55    471111.48   1083703.03
    1970       49       600088.97    457995.98   1058084.95
    1970       50       576633.00    454901.57   1031534.58
    1970       51       504847.46    410203.34    915050.80
    1970       52       507180.62    415126.26    922306.88
    1970       53       510159.48    421493.41    931652.89
    1970       54       505479.88    424177.29    929657.17
    1970       55       486923.83    415926.67    902850.49
    1970       56       484248.93    416573.67    900822.60
    1970       57       474764.31    405277.23    880041.54
    1970       58       472361.36    402153.98    874515.35
    1970       59       452026.38    391299.85    843326.23
    1970       60       435937.88    381333.53    817271.40
    1970       61       416936.66    368287.28    785223.95
    1970       62       398668.77    353591.55    752260.32
    1970       63       367176.14    336033.98    703210.13
    1970       64       326289.59    299667.54    625957.13
    1970       65       331796.62    293882.68    625679.30
    1970       66       319403.22    287250.18    606653.40
    1970       67       323144.73    285945.08    609089.81
    1970       68       310425.30    272412.15    582837.45
    1970       69       294019.54    252231.37    546250.91
    1970       70       273226.53    231688.13    504914.65
    1970       71       247856.60    209117.90    456974.50
    1970       72       233224.69    191013.60    424238.28
    1970       73       212616.96    170638.48    383255.44
    1970       74       194532.09    153238.83    347770.91
    1970       75       180530.91    138135.70    318666.61
    1970       76       161049.45    119360.78    280410.23
    1970       77       146459.81    104427.23    250887.05
    1970       78       127184.51     88033.60    215218.11
    1970       79       112406.85     74999.41    187406.27
    1970       80       107188.60     68921.27    176109.87
    1970       81        96814.58     59433.23    156247.81
    1970       82        79502.16     46252.09    125754.25
    1970       83        65787.30     35804.49    101591.79
    1970       84        55235.36     28344.90     83580.25
    1970       85        44956.40     21954.34     66910.73
    1970       86        37941.59     17423.00     55364.59
    1970       87        30771.23     13339.21     44110.43
    1970       88        24044.09      9863.48     33907.56
    1970       89        18451.41      7117.56     25568.96
    1970       90        13578.41      5018.08     18596.49
    1970       91         9998.01      3490.59     13488.59
    1970       92         7073.01      2342.89      9415.90
    1970       93         5003.07      1586.24      6589.31
    1970       94         3305.19      1038.31      4343.50
    1970       95         2038.49       633.38      2671.87
    1970       96         1292.80       386.67      1679.47
    1970       97          775.62       215.94       991.56
    1970       98          422.55       114.80       537.35
    1970       99          224.63        72.37       296.99
    1970      100          125.80        43.73       169.53
    1970      101           72.82        21.95        94.77
    1970      102           33.72        11.15        44.87
    1970      103           14.81         6.49        21.31
    1970      104            6.99         2.66         9.65
    1970      105            5.49         0.50         5.98
    1970      106            3.82         0.83         4.65
    1970      107            1.49         0.50         1.99
    1970      108            0.00         0.00         0.00
    1970      109            0.00         0.00         0.00
    1970      110+           0.33         0.00         0.33
    1971        0       934440.62    990292.84   1924733.46
    1971        1       903088.16    952678.74   1855766.90
    1971        2       902038.69    949581.69   1851620.38
    1971        3       888890.78    931085.09   1819975.87
    1971        4       810055.39    853057.30   1663112.68
    1971        5       748411.51    786532.41   1534943.93
    1971        6       844538.29    880780.88   1725319.17
    1971        7       795067.19    831824.93   1626892.12
    1971        8       777605.95    812739.62   1590345.57
    1971        9       758850.95    793626.47   1552477.42
